Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.337s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.312s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.000s,PASSED
"randomNumber = ""0888"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:40,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:31:40,2023-08-01 15:31:41,0.320s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:41,2023-08-01 15:31:41,0.305s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:41,2023-08-01 15:31:41,0.278s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:41,2023-08-01 15:31:42,0.276s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:42,2023-08-01 15:31:42,0.267s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:31:42,2023-08-01 15:31:46,4.015s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:46,2023-08-01 15:31:46,0.173s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:46,2023-08-01 15:31:46,0.174s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0889 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:31:46,2023-08-01 15:31:59,12.916s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:31:47,2023-08-01 15:31:49,1.860s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:31:49,2023-08-01 15:31:49,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:49,2023-08-01 15:31:52,3.163s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:52,2023-08-01 15:31:53,0.940s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:53,2023-08-01 15:31:53,0.315s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:31:53,2023-08-01 15:31:54,0.401s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.000s,PASSED
"randomNumber = ""0889"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.328s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.266s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:54,0.248s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:54,2023-08-01 15:31:55,0.268s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:55,2023-08-01 15:31:55,0.228s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:31:55,2023-08-01 15:31:59,4.013s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:31:59,2023-08-01 15:31:59,0.206s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:31:59,2023-08-01 15:31:59,0.174s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0895 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:31:59,2023-08-01 15:32:21,21.780s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:32:00,2023-08-01 15:32:02,1.943s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:32:02,2023-08-01 15:32:02,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:02,2023-08-01 15:32:13,11.506s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:13,2023-08-01 15:32:14,1.099s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:14,2023-08-01 15:32:15,0.415s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.429s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.003s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.006s,PASSED
"randomNumber = ""0895"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:15,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:32:15,2023-08-01 15:32:16,0.433s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:16,2023-08-01 15:32:16,0.247s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:16,2023-08-01 15:32:16,0.234s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:16,2023-08-01 15:32:16,0.265s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:16,2023-08-01 15:32:17,0.204s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:32:17,2023-08-01 15:32:21,4.009s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:21,2023-08-01 15:32:21,0.230s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:21,2023-08-01 15:32:21,0.193s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0896 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:32:21,2023-08-01 15:32:38,16.609s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:32:21,2023-08-01 15:32:23,1.866s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:32:23,2023-08-01 15:32:23,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:23,2023-08-01 15:32:30,6.688s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:30,2023-08-01 15:32:31,1.168s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:31,2023-08-01 15:32:32,0.363s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.360s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.008s,PASSED
"randomNumber = ""0896"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:32,0.335s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:32,2023-08-01 15:32:33,0.290s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:33,2023-08-01 15:32:33,0.267s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:33,2023-08-01 15:32:33,0.231s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:33,2023-08-01 15:32:33,0.199s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:32:33,2023-08-01 15:32:37,4.011s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:37,2023-08-01 15:32:37,0.194s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:37,2023-08-01 15:32:38,0.148s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0897 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:32:38,2023-08-01 15:32:56,18.281s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:32:38,2023-08-01 15:32:40,1.944s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:32:40,2023-08-01 15:32:40,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:40,2023-08-01 15:32:48,8.103s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:48,2023-08-01 15:32:49,1.100s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:49,2023-08-01 15:32:50,0.436s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.379s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.000s,PASSED
"randomNumber = ""0897"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:50,0.318s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:50,2023-08-01 15:32:51,0.298s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:32:51,2023-08-01 15:32:51,0.379s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:51,2023-08-01 15:32:51,0.295s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:51,2023-08-01 15:32:52,0.224s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:32:52,2023-08-01 15:32:56,4.018s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:32:56,2023-08-01 15:32:56,0.163s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:32:56,2023-08-01 15:32:56,0.171s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0898 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:32:56,2023-08-01 15:33:09,13.346s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:32:56,2023-08-01 15:32:58,1.894s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:32:58,2023-08-01 15:32:58,0.126s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:32:58,2023-08-01 15:33:01,3.110s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:01,2023-08-01 15:33:03,1.683s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:33:03,2023-08-01 15:33:03,0.325s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:33:03,2023-08-01 15:33:04,0.269s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.000s,PASSED
"randomNumber = ""0898"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.001s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.332s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.229s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:04,0.216s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:33:04,2023-08-01 15:33:05,0.243s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:05,2023-08-01 15:33:05,0.200s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:33:05,2023-08-01 15:33:09,4.008s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:33:09,2023-08-01 15:33:09,0.201s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:09,2023-08-01 15:33:09,0.179s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0899 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:33:09,2023-08-01 15:33:26,16.451s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:33:10,2023-08-01 15:33:11,1.853s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:33:11,2023-08-01 15:33:12,0.142s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:33:12,2023-08-01 15:33:19,7.403s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:19,2023-08-01 15:33:20,0.555s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.363s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.258s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.001s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.000s,PASSED
"randomNumber = ""0899"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:20,0.295s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:33:20,2023-08-01 15:33:21,0.261s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:33:21,2023-08-01 15:33:21,0.230s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:33:21,2023-08-01 15:33:21,0.233s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:21,2023-08-01 15:33:21,0.189s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:33:21,2023-08-01 15:33:25,4.006s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:33:25,2023-08-01 15:33:26,0.193s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:33:26,2023-08-01 15:33:26,0.164s,PASSED
