Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:18:11,2023-08-01 15:18:13,1.826s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:18:13,2023-08-01 15:18:13,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:13,2023-08-01 15:18:16,2.990s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:16,2023-08-01 15:18:16,0.451s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:16,2023-08-01 15:18:17,0.402s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.326s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.000s,PASSED
"randomNumber = ""0888"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:17,0.356s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:17,2023-08-01 15:18:18,0.286s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:18,2023-08-01 15:18:18,0.259s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:18,2023-08-01 15:18:18,0.253s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:18,2023-08-01 15:18:19,0.208s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:18:19,2023-08-01 15:18:23,4.012s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:23,2023-08-01 15:18:23,0.195s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:23,2023-08-01 15:18:23,0.191s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0889 SMARTFREN,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:18:23,2023-08-01 15:18:35,11.733s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:18:23,2023-08-01 15:18:25,1.861s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:18:25,2023-08-01 15:18:25,0.141s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:25,2023-08-01 15:18:27,2.200s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:27,2023-08-01 15:18:28,0.805s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:28,2023-08-01 15:18:29,0.384s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.342s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.000s,PASSED
"randomNumber = ""0889"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:29,0.303s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:29,2023-08-01 15:18:30,0.225s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:30,2023-08-01 15:18:30,0.239s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:30,2023-08-01 15:18:30,0.253s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:30,2023-08-01 15:18:30,0.186s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:18:30,2023-08-01 15:18:34,4.009s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:34,2023-08-01 15:18:34,0.223s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:34,2023-08-01 15:18:35,0.182s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0895 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:18:35,2023-08-01 15:18:47,12.118s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:18:35,2023-08-01 15:18:37,1.943s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:18:37,2023-08-01 15:18:37,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:37,2023-08-01 15:18:40,2.703s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:40,2023-08-01 15:18:41,0.792s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.334s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.268s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.001s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.000s,PASSED
"randomNumber = ""0895"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:41,0.303s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:41,2023-08-01 15:18:42,0.242s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:42,2023-08-01 15:18:42,0.272s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:42,2023-08-01 15:18:42,0.241s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:42,2023-08-01 15:18:42,0.165s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:18:42,2023-08-01 15:18:46,4.004s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:46,2023-08-01 15:18:47,0.174s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:47,2023-08-01 15:18:47,0.174s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0896 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:18:47,2023-08-01 15:19:03,16.110s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:18:47,2023-08-01 15:18:49,1.874s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:18:49,2023-08-01 15:18:49,0.128s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:49,2023-08-01 15:18:56,7.127s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:56,2023-08-01 15:18:57,0.443s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.326s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.295s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.001s,PASSED
"randomNumber = ""0896"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:57,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:18:57,2023-08-01 15:18:58,0.284s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:58,2023-08-01 15:18:58,0.236s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:18:58,2023-08-01 15:18:58,0.247s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:18:58,2023-08-01 15:18:58,0.257s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:18:58,2023-08-01 15:18:59,0.217s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:18:59,2023-08-01 15:19:03,4.010s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:03,2023-08-01 15:19:03,0.134s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:03,2023-08-01 15:19:03,0.171s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0897 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:19:03,2023-08-01 15:19:15,12.233s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:19:03,2023-08-01 15:19:05,1.859s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:19:05,2023-08-01 15:19:05,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:05,2023-08-01 15:19:08,2.576s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:08,2023-08-01 15:19:09,0.865s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.448s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.328s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.003s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.000s,PASSED
"randomNumber = ""0897"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:09,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:19:09,2023-08-01 15:19:10,0.353s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:10,2023-08-01 15:19:10,0.265s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:10,2023-08-01 15:19:10,0.224s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:10,2023-08-01 15:19:11,0.237s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:11,2023-08-01 15:19:11,0.193s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:19:11,2023-08-01 15:19:15,4.017s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:15,2023-08-01 15:19:15,0.165s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:15,2023-08-01 15:19:15,0.187s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0898 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:19:15,2023-08-01 15:19:29,14.337s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:19:15,2023-08-01 15:19:17,1.950s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:19:17,2023-08-01 15:19:18,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:18,2023-08-01 15:19:22,4.529s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:22,2023-08-01 15:19:23,0.995s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:23,2023-08-01 15:19:23,0.358s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:23,2023-08-01 15:19:24,0.356s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.000s,PASSED
"randomNumber = ""0898"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.313s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:24,0.248s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:24,2023-08-01 15:19:25,0.243s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:25,2023-08-01 15:19:25,0.284s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:25,2023-08-01 15:19:25,0.175s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:19:25,2023-08-01 15:19:29,4.005s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:29,2023-08-01 15:19:29,0.189s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:29,2023-08-01 15:19:29,0.184s,PASSED
,,,,,,,
Test Cases/REGISTER/Prefix ID/0899 TRI,Chrome 115.0.5790.110,Prefix indo,,2023-08-01 15:19:29,2023-08-01 15:19:44,14.254s,PASSED
"openBrowser("""")",Chrome 115.0.5790.110,,,2023-08-01 15:19:30,2023-08-01 15:19:32,1.860s,PASSED
maximizeWindow(),Chrome 115.0.5790.110,,,2023-08-01 15:19:32,2023-08-01 15:19:32,0.127s,PASSED
"navigateToUrl(""https://bebeclub.eydendigital.co.id/membership/registration"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:32,2023-08-01 15:19:36,4.492s,PASSED
"click(findTestObject(""Homepage/a_Register""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:36,2023-08-01 15:19:37,1.163s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Depan_first-name-form""), ""aziza"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:37,2023-08-01 15:19:38,0.294s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input_Nama Belakang_last-name-form""), ""prefix"")",Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.256s,PASSED
randomNum = generateRandomNumber(),Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.000s,PASSED
random = new java.util.Random(),Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.000s,PASSED
"lastNineDigits = String.format(""%09d"", random.nextInt(1000000000))",Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.000s,PASSED
"randomNumber = ""0899"" + lastNineDigits",Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.000s,PASSED
return randomNumber,Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.000s,PASSED
"setText(findTestObject(""Page_Bebeclub - Membership Registration/input__number-form""), randomNum)",Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:38,0.364s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Password_pass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:38,2023-08-01 15:19:39,0.255s,PASSED
"setEncryptedText(findTestObject(""Page_Bebeclub - Membership Registration/input_Konfirmasi Password_konfirmasipass-form""), ""iFGeFYmXIrUhQZHvW7P22w=="")",Chrome 115.0.5790.110,,,2023-08-01 15:19:39,2023-08-01 15:19:39,0.250s,PASSED
"selectOptionByLabel(findTestObject(""Page_Bebeclub - Membership Registration/select_Pilih Kondisi Ibu Saat Ini""), ""Belum Hamil & Tidak Mempunyai Anak"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:39,2023-08-01 15:19:39,0.268s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/button_Kirim Kode OTP""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:39,2023-08-01 15:19:39,0.206s,PASSED
delay(4),Chrome 115.0.5790.110,,,2023-08-01 15:19:39,2023-08-01 15:19:43,4.004s,PASSED
"verifyTextPresent(""Berhasil"", false)",Chrome 115.0.5790.110,,,2023-08-01 15:19:43,2023-08-01 15:19:43,0.185s,PASSED
"click(findTestObject(""Page_Bebeclub - Membership Registration/img""))",Chrome 115.0.5790.110,,,2023-08-01 15:19:43,2023-08-01 15:19:44,0.219s,PASSED
